cluster_name,target_line,passengers_count,up_down,line_direction,timelaps,goal,line
ALSACE-LORRAINE,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
GARES,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
SAINT-BRUNO (TRAM),Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
PALAIS DE JUSTICE,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
CITE INTERNATIONALE,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
CEA - CAMBRIDGE,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
PRESQU'ILE,Ligne non précisée,0.0,up,ALL,ALL,ALL,tram-b
PLAINE DES SPORTS,Ligne 43,0.0,up,ALL,ALL,ALL,tram-b
GIERES GARE - UNIVERSITES (TRAM),Ligne 43,3.6500224842,up,ALL,ALL,ALL,tram-b
MAYENCIN - CHAMP ROMAN,Ligne 43,0.0,up,ALL,ALL,ALL,tram-b
CONDILLAC - UNIVERSITES,Ligne 43,0.0,up,ALL,ALL,ALL,tram-b
BIBLIOTHEQUES UNIVERSITAIRES,Ligne 43,0.0,up,ALL,ALL,ALL,tram-b
GABRIEL FAURE,Ligne 43,0.0,up,ALL,ALL,ALL,tram-b
LES TAILLEES - UNIVERSITES,Ligne 43,0.0,up,ALL,ALL,ALL,tram-b
GRAND SABLON,Ligne 43,0.0,up,ALL,ALL,ALL,tram-b
MICHALLON,Ligne 43,0.0,up,ALL,ALL,ALL,tram-b
LA TRONCHE HOPITAL,Ligne 43,0.0,up,ALL,ALL,ALL,tram-b
ILE VERTE,Ligne 43,0.0,up,ALL,ALL,ALL,tram-b
NOTRE-DAME - MUSEE,Ligne 43,0.0,up,ALL,ALL,ALL,tram-b
SAINTE-CLAIRE - LES HALLES,Ligne 43,0.0,up,ALL,ALL,ALL,tram-b
HUBERT DUBEDOUT - MAISON DU TOURISME,Ligne 43,0.0,up,ALL,ALL,ALL,tram-b
VICTOR HUGO,Ligne 43,0.0,up,ALL,ALL,ALL,tram-b
ALSACE-LORRAINE,Ligne 43,0.0,up,ALL,ALL,ALL,tram-b
GARES,Ligne 43,0.0,up,ALL,ALL,ALL,tram-b
